Cargo,Trip Number,Truck,Planned Loading Arrival,Loading Arrival,Planned Offloading Arrival,Offloading Arrival,Loading Difference (hrs),Offloading Difference (hrs),Planning Difference(hrs),Time Created,Created by,Customer
239815,197470,231,2011-09-06 18:00:00,2011-09-06 19:35:00,2011-09-07 06:00:00,2011-09-07 06:10:00,2,0,26,Tuesday,Devon Bezuidenhout,Monteagle Africa Limited
240023,187869,108,2011-09-07 07:00:00,2011-09-06 18:00:00,2011-09-14 15:00:00,(none),-13,-145,13,Tuesday,Jacques Redgard,Zambia Sugar
240029,195479,194,2011-09-06 19:00:00,2011-09-06 19:15:00,2011-09-07 15:00:00,2011-09-08 05:31:00,0,15,1,Tuesday,Jacques Maartens,Pride Milling - Nigel
240031,186491,47,2011-09-07 08:00:00,2011-09-07 06:00:00,2011-09-13 08:00:00,(none),-2,-114,15,Tuesday,Lance Naude,Access Freight International - Overborder
239875,195553,185,2011-09-06 06:00:00,2011-09-06 17:07:00,2011-09-06 10:00:00,2011-09-06 18:42:00,11,9,1,Tuesday,Kershan Balakistan,Illovo Sugar Speed Fleet Noodesburg
239980,195560,179,2011-09-06 14:00:00,2011-09-06 17:31:00,2011-09-06 16:00:00,2011-09-06 19:20:00,4,3,1,Tuesday,Kershan Balakistan,Illovo Sugar Speed Fleet Noodesburg
240032,195638,187,2011-09-06 18:00:00,2011-09-06 19:40:00,2011-09-06 21:00:00,2011-09-07 00:05:00,2,3,1,Tuesday,Xolani Buthelezi,Illovo Sugar Speed Fleet Noodesburg
240033,195639,182,2011-09-06 18:00:00,2011-09-06 18:28:00,2011-09-06 22:00:00,2011-09-06 22:26:00,0,0,1,Tuesday,Xolani Buthelezi,Illovo Sugar Speed Fleet Noodesburg
240034,195641,181,2011-09-06 18:00:00,2011-09-06 18:30:00,2011-09-06 21:00:00,2011-09-06 22:50:00,1,2,1,Tuesday,Xolani Buthelezi,Illovo Sugar Speed Fleet Noodesburg
240035,195643,193,2011-09-06 18:00:00,2011-09-06 18:46:00,2011-09-06 21:00:00,2011-09-06 23:16:00,1,2,1,Tuesday,Xolani Buthelezi,Illovo Sugar Speed Fleet Noodesburg
240022,197376,195,2011-09-07 08:00:00,2011-09-06 21:46:00,2011-09-08 08:00:00,2011-09-08 06:28:00,-10,0,14,Tuesday,Jacques Maartens,Sasko
240036,196299,55,2011-09-07 08:00:00,2011-09-07 07:31:00,2011-09-13 08:00:00,(none),0,-114,10,Tuesday,Lance Naude,Access Freight International - Overborder
240037,195554,185,2011-09-06 22:00:00,2011-09-06 21:37:00,2011-09-07 03:00:00,2011-09-07 00:33:00,0,-2,0,Tuesday,Xolani Buthelezi,Illovo Sugar Speed Fleet Noodesburg
240038,195646,179,2011-09-06 22:00:00,2011-09-06 22:30:00,2011-09-07 03:00:00,2011-09-07 01:40:00,1,-1,0,Tuesday,Xolani Buthelezi,Illovo Sugar Speed Fleet Noodesburg
240039,195392,61,2011-09-07 08:00:00,2011-09-07 05:56:00,2011-09-13 08:00:00,(none),-2,-114,10,Tuesday,Lance Naude,Access Freight International - Overborder
240040,195647,180,2011-09-06 22:00:00,2011-09-06 23:42:00,2011-09-07 03:00:00,2011-09-07 03:17:00,2,0,0,Tuesday,Xolani Buthelezi,Illovo Sugar Speed Fleet Noodesburg
240041,180391,74,2011-09-07 08:00:00,2011-09-07 06:15:00,2011-09-13 08:00:00,(none),0,-114,10,Tuesday,Lance Naude,Access Freight International - Overborder
240042,188264,204,2011-09-07 08:00:00,2011-09-07 05:50:00,2011-09-13 08:00:00,(none),-2,-114,11,Tuesday,Lance Naude,Access Freight International - Overborder
240043,195875,207,2011-09-07 08:00:00,2011-09-07 05:55:00,2011-09-13 08:00:00,(none),-2,-114,11,Tuesday,Lance Naude,Access Freight International - Overborder
240044,177736,209,2011-09-07 08:00:00,2011-09-07 06:00:00,2011-09-13 08:00:00,(none),-2,-114,11,Tuesday,Lance Naude,Access Freight International - Overborder
240045,194087,200,2011-09-07 08:00:00,2011-09-06 19:00:00,2011-09-15 08:00:00,(none),-13,-162,11,Tuesday,Lance Naude,Zambia Sugar
240046,195871,92,2011-09-07 08:00:00,2011-09-06 23:00:00,2011-09-15 08:00:00,(none),-9,-162,9,Tuesday,Lance Naude,Zambia Sugar
240047,192992,53,2011-09-07 08:00:00,2011-09-06 19:40:00,2011-09-15 08:00:00,(none),-12,-162,10,Tuesday,Lance Naude,Zambia Sugar
240048,191927,71,2011-09-07 08:00:00,2011-09-06 17:44:00,2011-09-15 08:00:00,(none),-14,-162,10,Tuesday,Lance Naude,Zambia Sugar
240050,191871,141,2011-09-07 08:00:00,2011-09-07 06:00:00,2011-09-13 08:00:00,(none),-2,-114,8,Tuesday,Lance Naude,Access Freight International - Overborder
240051,196774,198,2011-09-07 08:00:00,2011-09-07 05:55:00,2011-09-13 08:00:00,(none),-2,-114,8,Tuesday,Lance Naude,Access Freight International - Overborder
240053,195642,181,2011-09-06 23:45:00,2011-09-07 01:30:00,2011-09-07 03:45:00,2011-09-07 03:40:00,2,0,0,Tuesday,Elsworth Nduli,Illovo Sugar Speed Fleet Noodesburg
240053,195642,181,2011-09-06 23:45:00,2011-09-07 06:01:00,2011-09-07 03:45:00,2011-09-07 06:20:00,6,3,0,Tuesday,Elsworth Nduli,Illovo Sugar Speed Fleet Noodesburg
240054,195640,182,2011-09-06 23:45:00,2011-09-07 01:20:00,2011-09-07 03:45:00,2011-09-07 03:00:00,2,1,0,Tuesday,Elsworth Nduli,Illovo Sugar Speed Fleet Noodesburg
240054,195640,182,2011-09-06 23:45:00,2011-09-07 05:00:00,2011-09-07 03:45:00,2011-09-07 06:20:00,5,3,0,Tuesday,Elsworth Nduli,Illovo Sugar Speed Fleet Noodesburg
240055,195644,193,2011-09-07 00:00:00,2011-09-07 01:46:00,2011-09-07 04:00:00,2011-09-07 03:13:00,2,1,1,Tuesday,Elsworth Nduli,Illovo Sugar Speed Fleet Noodesburg
240055,195644,193,2011-09-07 00:00:00,2011-09-07 04:15:00,2011-09-07 04:00:00,2011-09-07 06:19:00,4,2,1,Tuesday,Elsworth Nduli,Illovo Sugar Speed Fleet Noodesburg
240056,195562,179,2011-09-07 06:00:00,2011-09-07 05:43:00,2011-09-07 10:00:00,2011-09-07 07:30:00,0,-1,1,Yesterday 03:28,Elsworth Nduli,Illovo Sugar Speed Fleet Noodesburg
240057,195564,180,2011-09-07 06:00:00,2011-09-07 06:31:00,2011-09-07 10:00:00,2011-09-07 09:47:00,1,0,2,Yesterday 03:33,Elsworth Nduli,Illovo Sugar Speed Fleet Noodesburg
240058,195566,185,2011-09-07 06:00:00,2011-09-07 06:38:00,2011-09-07 10:00:00,2011-09-07 10:08:00,1,0,2,Yesterday 03:35,Elsworth Nduli,Illovo Sugar Speed Fleet Noodesburg
240059,195568,187,2011-09-07 06:00:00,2011-09-07 05:41:00,2011-09-07 10:00:00,2011-09-07 09:02:00,0,1,2,Yesterday 03:39,Elsworth Nduli,Illovo Sugar Speed Fleet Noodesburg
240060,195570,181,2011-09-07 11:00:00,2011-09-07 09:50:00,2011-09-07 15:00:00,2011-09-07 13:30:00,-1,0,4,Yesterday 06:58,Arthur Vissagie,Illovo Sugar Speed Fleet Noodesburg
240061,195571,182,2011-09-07 09:00:00,2011-09-07 08:35:00,2011-09-07 12:00:00,2011-09-07 13:00:00,0,1,0,Yesterday 07:05,Arthur Vissagie,Illovo Sugar Speed Fleet Noodesburg
240062,195572,193,2011-09-07 09:00:00,2011-09-07 09:35:00,2011-09-07 12:00:00,2011-09-07 12:41:00,1,1,0,Yesterday 07:08,Arthur Vissagie,Illovo Sugar Speed Fleet Noodesburg
240027,194202,188,2011-09-07 09:00:00,2011-09-07 09:05:00,2011-09-08 09:00:00,2011-09-08 06:00:00,0,-3,15,Yesterday 07:44,Jacques Maartens,Sasko
240056,195562,196,2011-09-07 06:00:00,2011-09-07 16:10:00,2011-09-07 10:00:00,2011-09-07 19:15:00,10,9,1,Yesterday 07:46,Arthur Vissagie,Illovo Sugar Speed Fleet Noodesburg
240026,192949,184,2011-09-07 12:00:00,2011-09-07 10:51:00,2011-09-08 10:00:00,2011-09-08 05:27:00,-1,-3,18,Yesterday 07:47,Jacques Maartens,Sasko
240066,B-17090,4,2011-09-07 08:30:00,2011-09-07 08:50:00,2011-09-07 13:00:00,2011-09-07 12:55:00,0,0,1,Yesterday 07:51,Mthunzi Mnguni,Buckman New Gauteng FandV
240025,194775,24,2011-09-07 09:00:00,2011-09-07 11:00:00,2011-09-08 10:00:00,2011-09-08 09:50:00,2,0,15,Yesterday 07:53,Shaun du Preez,Sasko
240070,197271,81,2011-09-07 12:00:00,2011-09-07 13:00:00,2011-09-08 14:00:00,(none),1,0,4,Yesterday 08:01,Shaun du Preez,Sasko
239791,196790,102,2011-09-07 08:00:00,2011-09-07 08:18:00,2011-09-08 08:00:00,2011-09-07 15:11:00,0,-15,43,Yesterday 08:04,Shaun du Preez,Pannar Seeds
239729,194027,80,2011-09-07 14:00:00,2011-09-07 13:20:00,2011-09-08 08:00:00,2011-09-07 19:21:00,1,-11,51,Yesterday 08:08,Shaun du Preez,Chep
240075,194013,217,2011-09-06 17:30:00,2011-09-06 17:30:00,2011-09-08 08:00:00,2011-09-08 09:00:00,0,1,15,Yesterday 08:18,Ronael Ramchunder,Kern Logistics CC
240076,195460,190,2011-09-07 12:00:00,2011-09-07 13:26:00,2011-09-08 07:00:00,2011-09-08 08:15:00,1,1,2,Yesterday 08:19,Kershan Balakistan,Illovo Sugar Speed Fleet Noodesburg
239730,196947,DM9,2011-09-07 11:00:00,2011-09-07 16:10:00,2011-09-07 16:00:00,2011-09-08 07:45:00,5,16,48,Yesterday 08:22,Devon Bezuidenhout,Chep
239952,196758,103,2011-09-07 10:00:00,2011-09-07 11:00:00,2011-09-08 08:00:00,(none),1,4,23,Yesterday 08:24,Devon Bezuidenhout,Sugar on Tap
240073,196527,212,2011-09-07 10:00:00,2011-09-07 15:00:00,2011-09-08 08:00:00,(none),5,4,0,Yesterday 08:25,Devon Bezuidenhout,Sasko
239782,197442,65,2011-09-07 12:00:00,2011-09-07 11:18:00,2011-09-09 08:00:00,(none),1,-18,47,Yesterday 08:26,Mario Dorlly,Sasko
240074,195853,19,2011-09-07 12:00:00,2011-09-07 13:15:00,2011-09-08 15:00:00,2011-09-08 09:50:00,1,-5,2,Yesterday 08:28,Mario Dorlly,Barloworld Logistics (Cement)
240082,F11913,E04,2011-09-07 14:00:00,2011-09-07 15:50:00,2011-09-08 12:00:00,(none),2,0,5,Yesterday 08:31,Cameron Singh,Engen
240024,197262,189,2011-09-07 13:00:00,2011-09-07 10:30:00,2011-09-08 12:00:00,2011-09-08 08:00:00,-1,-4,19,Yesterday 08:33,Jacques Maartens,Sasko
240085,F11348,E05,2011-09-07 13:00:00,2011-09-07 11:20:00,2011-09-08 12:00:00,(none),0,0,4,Yesterday 08:33,Cameron Singh,Engen
240069,194108,225,2011-09-07 11:00:00,2011-09-07 09:29:00,2011-09-08 07:00:00,2011-09-07 16:00:00,0,-15,3,Yesterday 08:35,Mario Dorlly,Pannar Seeds
240086,F11899,E44,2011-09-07 12:00:00,2011-09-07 11:35:00,2011-09-08 12:00:00,(none),0,0,3,Yesterday 08:35,Cameron Singh,Engen
239787,194974,30,2011-09-07 09:00:00,2011-09-07 09:00:00,2011-09-08 08:00:00,2011-09-07 17:20:00,0,-13,44,Yesterday 08:42,Mario Dorlly,Pannar Seeds
240089,F11361,E48,2011-09-07 12:00:00,2011-09-07 12:00:00,2011-09-08 12:00:00,(none),0,0,3,Yesterday 08:59,Cameron Singh,Engen
240090,A14578,153,2011-09-02 04:25:00,2011-09-02 04:25:00,2011-09-02 07:35:00,2011-09-02 06:10:00,0,-1,125,Yesterday 09:01,Kenny Hiscock,Hillside Aluminium Ltd
239535,198159,148,2011-09-07 12:00:00,2011-09-07 16:50:00,2011-09-08 07:00:00,(none),5,5,114,Yesterday 09:03,Devon Bezuidenhout,Pannar Local Kaalfontein
240091,F11887,E51,2011-09-07 12:00:00,2011-09-07 17:30:00,2011-09-08 11:00:00,(none),6,1,1,Yesterday 09:04,Cameron Singh,Engen
240030,194856,191,2011-09-07 10:00:00,2011-09-07 11:25:00,2011-09-07 15:00:00,2011-09-07 14:36:00,1,0,17,Yesterday 09:05,Jacques Maartens,Monteagle Africa Limited
240092,A14579,153,2011-09-02 08:00:00,2011-09-02 08:00:00,2011-09-02 11:30:00,2011-09-02 10:00:00,0,0,121,Yesterday 09:05,Kenny Hiscock,Hillside Aluminium Ltd
239896,194857,191,2011-09-07 16:00:00,2011-09-07 16:00:00,2011-09-08 06:00:00,2011-09-08 05:35:00,0,0,30,Yesterday 09:06,Jacques Maartens,Monteagle Africa Limited
240093,A14580,153,2011-09-02 11:50:00,2011-09-02 11:50:00,2011-09-02 15:15:00,2011-09-02 13:45:00,0,0,117,Yesterday 09:11,Kenny Hiscock,Hillside Aluminium Ltd
240094,194065,197,2011-09-07 10:00:00,2011-09-07 07:00:00,2011-09-08 09:00:00,(none),-3,3,1,Yesterday 09:12,Jacques Maartens,Premier Trunking - Isando
240095,194141,20,2011-09-07 12:00:00,2011-09-07 13:00:00,2011-09-08 10:00:00,2011-09-08 08:41:00,1,-1,1,Yesterday 09:15,Jacques Maartens,Premier Trunking - Isando
239948,197356,23,2011-09-07 11:00:00,2011-09-07 10:45:00,2011-09-07 15:00:00,2011-09-07 15:30:00,0,1,23,Yesterday 09:16,Mario Dorlly,Monteagle Africa Limited
240096,A14581,153,2011-09-02 15:30:00,2011-09-02 15:30:00,2011-09-02 19:20:00,2011-09-02 18:10:00,0,-1,114,Yesterday 09:19,Kenny Hiscock,Hillside Aluminium Ltd
240009,197724,228,2011-09-07 13:00:00,2011-09-07 13:50:00,2011-09-08 10:00:00,2011-09-07 15:00:00,1,-19,21,Yesterday 09:19,Mario Dorlly,Nandi Distributors
240097,192957,122,2011-09-07 20:00:00,2011-09-07 22:33:00,2011-09-08 13:00:00,(none),3,1,9,Yesterday 09:20,Jacques Maartens,Illovo Sugar Speed Fleet Noodesburg
240100,195749,261,2011-09-07 13:00:00,2011-09-07 12:20:00,2011-09-08 07:00:00,2011-09-08 07:43:00,1,1,2,Yesterday 09:23,Jacques Maartens,Illovo Sugar Speed Fleet Noodesburg
240101,194079,266,2011-09-07 17:00:00,2011-09-07 15:50:00,2011-09-08 12:00:00,(none),-1,0,6,Yesterday 09:29,Jacques Maartens,Barloworld Logistics  (Illovo)
240084,195961,12,2011-09-07 12:00:00,2011-09-07 11:29:00,2011-09-07 16:00:00,2011-09-07 18:43:00,1,3,3,Yesterday 09:35,Devon Bezuidenhout,Premier Trunking - Isando
240104,180474,22,2011-09-07 11:00:00,2011-09-07 11:35:00,2011-09-07 15:00:00,2011-09-08 05:30:00,1,15,1,Yesterday 09:41,Devon Bezuidenhout,Premier Trunking - Isando
240083,194842,227,2011-09-07 15:00:00,2011-09-07 08:30:00,2011-09-09 08:00:00,(none),-5,-18,6,Yesterday 09:49,Devon Bezuidenhout,Farmsecure Markets
240106,B20838,238,2011-09-07 10:00:00,2011-09-07 17:04:00,2011-09-07 13:00:00,2011-09-07 23:20:00,7,10,0,Yesterday 09:53,Andre Honsh-Raj,Buckman New
240107,A14582,153,2011-09-02 19:35:00,2011-09-02 19:35:00,2011-09-02 22:55:00,2011-09-02 21:45:00,0,-1,110,Yesterday 09:53,Kenny Hiscock,Hillside Aluminium Ltd
240108,A14583,153,2011-09-02 23:10:00,2011-09-02 23:10:00,2011-09-03 07:35:00,2011-09-03 01:45:00,0,-4,107,Yesterday 09:56,Kenny Hiscock,Hillside Aluminium Ltd
240009,197724,235,2011-09-07 13:00:00,2011-09-07 17:00:00,2011-09-08 10:00:00,2011-09-08 08:27:00,4,0,21,Yesterday 09:58,Mario Dorlly,Nandi Distributors
240099,197785,223,2011-09-07 11:00:00,2011-09-07 14:45:00,2011-09-08 08:00:00,(none),4,4,0,Yesterday 09:58,Devon Bezuidenhout,Kern Logistics CC
240109,A14584,153,2011-09-03 08:00:00,2011-09-03 08:00:00,2011-09-03 11:10:00,2011-09-03 09:45:00,0,-1,98,Yesterday 10:02,Kenny Hiscock,Hillside Aluminium Ltd
240105,196567,214,2011-09-07 13:00:00,2011-09-07 12:07:00,2011-09-08 10:00:00,(none),1,2,3,Yesterday 10:16,Mario Dorlly,BSI Steel Limited
240067,194127,88,2011-09-07 13:00:00,2011-09-07 11:50:00,2011-09-08 11:00:00,2011-09-08 07:40:00,-1,-3,5,Yesterday 10:17,Mario Dorlly,Sugar on Tap
239919,194179,DM3,2011-09-07 14:00:00,2011-09-07 16:18:00,2011-09-08 10:00:00,(none),2,2,29,Yesterday 10:21,Mario Dorlly,E & C Charcoal (PTY)LTD
239910,196478,170,2011-09-07 14:00:00,2011-09-07 14:18:00,2011-09-08 13:00:00,(none),0,1,29,Yesterday 10:22,Mario Dorlly,Omnia Fertiliser
240112,191810,66,2011-09-07 14:00:00,2011-09-07 15:00:00,2011-09-08 13:00:00,(none),1,1,2,Yesterday 10:34,Mario Dorlly,Kodav
240117,186611,222,2011-09-07 16:00:00,2011-09-07 10:50:00,2011-09-08 07:00:00,2011-09-08 05:15:00,-5,0,5,Yesterday 10:37,Devon Bezuidenhout,Premier Trunking - Isando
240118,B20249,1,2011-09-06 09:00:00,2011-09-06 11:00:00,2011-09-06 17:00:00,2011-09-06 12:45:00,2,-4,26,Yesterday 10:39,Andre Honsh-Raj,Buckman New
240123,B18251,1,2011-09-07 11:00:00,2011-09-07 11:00:00,2011-09-07 17:00:00,2011-09-07 14:15:00,0,-1,0,Yesterday 10:56,Andre Honsh-Raj,Buckman New
240007,194788,241,2011-09-07 13:00:00,2011-09-07 11:50:00,2011-09-08 13:00:00,(none),-1,1,20,Yesterday 11:05,Mario Dorlly,Kempston Logistics East London
239536,198149,115,2011-09-07 14:00:00,2011-09-07 12:16:00,2011-09-08 07:00:00,2011-09-08 07:08:00,0,0,116,Yesterday 11:10,Mario Dorlly,Pannar Local Kaalfontein
240110,196502,221,2011-09-07 15:00:00,2011-09-07 13:42:00,2011-09-08 12:00:00,(none),-1,0,3,Yesterday 11:11,Mario Dorlly,Canter Transport
240113,196365,171,2011-09-07 16:00:00,2011-09-07 19:45:00,2011-09-08 15:00:00,(none),4,-1,4,Yesterday 11:12,Mario Dorlly,Kempston Logistics (Nelspruit)
239347,197282,263,2011-09-07 15:00:00,2011-09-07 13:08:00,2011-09-08 08:00:00,2011-09-08 07:10:00,0,1,141,Yesterday 11:15,Mario Dorlly,Nampak Liquid
240111,"",21,2011-09-07 15:00:00,(none),2011-09-08 15:00:00,(none),21,-1,3,Yesterday 11:21,Mario Dorlly,Canter Transport
240124,F11869,E52,2011-09-07 12:00:00,2011-09-07 13:10:00,2011-09-08 12:00:00,(none),1,0,1,Yesterday 11:23,Cameron Singh,Engen
240125,F11836,E43,2011-09-07 12:00:00,2011-09-07 17:30:00,2011-09-08 12:00:00,(none),6,0,1,Yesterday 11:28,Cameron Singh,Engen
240126,195565,180,2011-09-07 12:30:00,2011-09-07 13:25:00,2011-09-07 15:30:00,2011-09-07 15:32:00,1,0,1,Yesterday 11:30,Arthur Vissagie,Illovo Sugar Speed Fleet Noodesburg
240126,195565,180,2011-09-07 12:30:00,2011-09-07 17:00:00,2011-09-07 15:30:00,2011-09-07 18:45:00,5,3,1,Yesterday 11:30,Arthur Vissagie,Illovo Sugar Speed Fleet Noodesburg
240121,572088,215,2011-09-07 15:00:00,2011-09-07 13:35:00,2011-09-09 08:00:00,(none),-1,-18,4,Yesterday 11:32,Mario Dorlly,Pekay Chemicals
240127,A16751,160,2011-09-07 08:00:00,2011-09-07 08:30:00,2011-09-07 16:00:00,2011-09-08 08:45:00,1,17,4,Yesterday 11:33,Kenny Hiscock,Arcelor Mittal
239795,196275,230,2011-09-07 16:00:00,2011-09-07 16:41:00,2011-09-08 10:00:00,(none),1,2,52,Yesterday 11:34,Mario Dorlly,Premier Trunking - Isando
240128,195567,185,2011-09-07 12:00:00,2011-09-07 13:41:00,2011-09-07 15:00:00,2011-09-07 18:30:00,2,4,0,Yesterday 11:34,Arthur Vissagie,Illovo Sugar Speed Fleet Noodesburg
240128,195567,185,2011-09-07 12:00:00,2011-09-07 19:00:00,2011-09-07 15:00:00,2011-09-07 20:00:00,7,5,0,Yesterday 11:34,Arthur Vissagie,Illovo Sugar Speed Fleet Noodesburg
240129,A16762,164,2011-09-07 18:00:00,2011-09-07 16:20:00,2011-09-08 10:00:00,2011-09-08 06:55:00,0,-3,6,Yesterday 11:35,Kenny Hiscock,Arcelor Mittal
240130,195569,187,2011-09-07 12:00:00,2011-09-07 12:36:00,2011-09-07 15:00:00,2011-09-07 14:00:00,1,-1,0,Yesterday 11:39,Arthur Vissagie,Illovo Sugar Speed Fleet Noodesburg
240130,195569,187,2011-09-07 12:00:00,2011-09-07 17:00:00,2011-09-07 15:00:00,2011-09-07 18:47:00,5,4,0,Yesterday 11:39,Arthur Vissagie,Illovo Sugar Speed Fleet Noodesburg
240131,A16495,162,2011-09-07 14:00:00,2011-09-07 12:30:00,2011-09-08 06:00:00,2011-09-08 07:45:00,0,2,2,Yesterday 11:41,Kenny Hiscock,Arcelor Mittal
240132,"",152,2011-09-06 15:00:00,(none),2011-09-07 07:00:00,(none),45,29,21,Yesterday 11:53,Kenny Hiscock,EnviroServ Waste MGT PTY
240133,"",165,2011-09-06 10:00:00,(none),2011-09-06 15:00:00,(none),50,45,26,Yesterday 11:55,Kenny Hiscock,EnviroServ Waste MGT PTY
240028,197878,DM5,2011-09-07 15:00:00,2011-09-07 15:45:00,2011-09-09 10:00:00,(none),1,-20,21,Yesterday 11:59,Mario Dorlly,TDM (Pty) LTD
240063,181358,123,2011-09-07 14:00:00,2011-09-07 15:05:00,2011-09-08 07:00:00,(none),1,5,5,Yesterday 12:11,Kershan Balakistan,Pannar Local Kaalfontein
239193,197096,DM1,2011-09-07 15:00:00,2011-09-07 15:55:00,2011-09-09 08:00:00,(none),1,-18,152,Yesterday 12:12,Shaun du Preez,Sasko
239895,194906,98,2011-09-07 14:00:00,2011-09-07 13:25:00,2011-09-08 06:00:00,2011-09-08 05:55:00,1,0,28,Yesterday 12:35,Devon Bezuidenhout,Monteagle Africa Limited
240115,"",124,2011-09-07 15:00:00,(none),2011-09-09 08:00:00,(none),21,-18,4,Yesterday 12:55,Devon Bezuidenhout,Willowton Logistics
240120,197066,232,2011-09-07 15:00:00,2011-09-07 15:45:00,2011-09-08 13:00:00,(none),1,1,4,Yesterday 12:57,Devon Bezuidenhout,Alphaplast (Pty) LTD
240103,192854,169,2011-09-08 08:00:00,2011-09-07 21:16:00,2011-09-09 08:00:00,(none),-9,-18,21,Yesterday 13:01,Mario Dorlly,E & C Charcoal (PTY)LTD
240068,194803,29,2011-09-07 14:00:00,2011-09-07 13:51:00,2011-09-08 10:00:00,(none),0,2,6,Yesterday 13:04,Shaun du Preez,Sugar on Tap
239958,192834,77,2011-09-07 17:00:00,2011-09-07 19:34:00,2011-09-09 08:00:00,(none),3,-18,28,Yesterday 13:24,Shaun du Preez,Quality Sugars(PTY)Ltd
239856,192798,242,2011-09-06 16:00:00,(none),2011-09-07 13:00:00,(none),44,23,22,Yesterday 14:00,Devon Bezuidenhout,Omnia Fertiliser
240139,"",10,2011-09-07 18:00:00,(none),2011-09-08 09:00:00,(none),18,3,2,Yesterday 14:03,Andre Honsh-Raj,Buckman New
239852,194793,150,2011-09-06 18:00:00,(none),2011-09-07 15:00:00,(none),42,21,24,Yesterday 14:05,Mario Dorlly,Plaaskem (Pty) Ltd
239956,197481,216,2011-09-07 17:00:00,2011-09-07 16:49:00,2011-09-09 10:00:00,(none),0,-20,28,Yesterday 14:09,Mario Dorlly,Monteagle Africa Limited
240140,192839,220,2011-09-07 15:00:00,2011-09-07 15:29:00,2011-09-09 08:00:00,(none),0,-18,1,Yesterday 14:36,Devon Bezuidenhout,AE Consultants
239221,194240,219,2011-09-02 13:00:00,2011-09-07 11:00:00,2011-09-05 08:00:00,2011-09-07 11:53:00,118,52,27,Yesterday 14:38,Mario Dorlly,Sabre Paints
239342,194137,219,2011-09-05 12:00:00,2011-09-07 14:00:00,2011-09-07 08:00:00,2011-09-07 15:00:00,50,7,90,Yesterday 14:40,Mario Dorlly,Monteagle Africa Limited
240147,196726,183,2011-09-07 20:00:00,2011-09-07 19:30:00,2011-09-08 14:00:00,(none),1,0,3,Yesterday 15:01,Jacques Maartens,Premier Trunking - Isando
240148,197084,186,2011-09-07 16:00:00,2011-09-07 13:04:00,2011-09-08 11:00:00,2011-09-08 08:05:00,-1,-1,1,Yesterday 15:02,Jacques Maartens,Premier Trunking - Isando
240149,1928007,178,2011-09-07 20:00:00,2011-09-07 17:30:00,2011-09-08 12:00:00,(none),-1,0,3,Yesterday 15:03,Jacques Maartens,Premier Trunking - Isando
240150,A16756,158,2011-09-07 16:00:00,2011-09-07 22:30:00,2011-09-08 16:00:00,(none),7,-2,1,Yesterday 15:05,Kenny Hiscock,Arcelor Mittal
240152,A16716,151,2011-09-07 16:00:00,2011-09-07 21:45:00,2011-09-08 16:00:00,(none),6,-2,1,Yesterday 15:11,Kenny Hiscock,Arcelor Mittal
240154,191980,233,2011-09-07 19:00:00,2011-09-07 19:00:00,2011-09-07 14:00:00,2011-09-08 05:30:00,0,16,2,Yesterday 15:12,Mario Dorlly,Premier Trunking - Isando
240122,194125,DM7,2011-09-07 16:00:00,2011-09-07 16:46:00,2011-09-09 12:00:00,(none),1,-22,5,Yesterday 15:15,Devon Bezuidenhout,Dekro Paints
240142,"",79,2011-09-07 18:00:00,2011-09-07 18:05:00,2011-09-08 15:00:00,(none),0,-1,3,Yesterday 15:16,Mario Dorlly,Canter Transport
240158,194892,18,2011-09-07 17:00:00,2011-09-07 18:00:00,2011-09-08 15:00:00,(none),1,-1,0,Yesterday 15:18,Mario Dorlly,Premier Trunking - Isando
240159,195384,99,2011-09-07 18:00:00,2011-09-07 17:10:00,2011-09-08 08:00:00,2011-09-08 06:12:00,1,0,1,Yesterday 15:21,Devon Bezuidenhout,Premier Trunking - Isando
240160,197461,231,2011-09-07 16:00:00,2011-09-07 17:20:00,2011-09-08 10:00:00,(none),1,2,1,Yesterday 15:24,Devon Bezuidenhout,AE Consultants
240006,195466,173,2011-09-07 18:00:00,2011-09-07 18:10:00,2011-09-08 21:00:00,(none),0,-7,25,Yesterday 15:45,Mario Dorlly,Kempston Logistics East London
240166,181363,182,2011-09-07 14:00:00,2011-09-07 14:00:00,2011-09-07 17:00:00,2011-09-07 17:50:00,0,1,2,Yesterday 15:51,Xolani Buthelezi,Illovo Sugar Speed Fleet Noodesburg
240166,181363,182,2011-09-07 14:00:00,2011-09-07 18:12:00,2011-09-07 17:00:00,2011-09-07 21:19:00,4,4,2,Yesterday 15:51,Xolani Buthelezi,Illovo Sugar Speed Fleet Noodesburg
240163,196707,172,2011-09-07 18:00:00,2011-09-07 18:30:00,2011-09-09 07:00:00,(none),1,-17,1,Yesterday 16:01,Mario Dorlly,Kern Logistics CC
240072,197731,112,2011-09-08 07:00:00,2011-09-07 21:00:00,2011-09-09 07:00:00,(none),-10,-17,21,Yesterday 16:09,Mario Dorlly,Pannar Seeds
240168,197471,3,2011-09-07 14:30:00,2011-09-07 14:00:00,2011-09-08 10:00:00,2011-09-08 11:41:00,1,2,2,Yesterday 16:14,Andre Honsh-Raj,Rennies Distribution Services (Pty) Ltd (Haz)
240020,197802,219,2011-09-07 18:00:00,2011-09-07 17:35:00,2011-09-08 15:00:00,(none),0,-1,26,Yesterday 16:15,Mario Dorlly,Sasko
